Review;Aspect;Sentiment
Sarapan tidak enak, kami tidak bisa makan apa-apa yang disajikan di sana, sangat mengecewakan.;Sarapan;0
Ada biaya tambahan yang tidak terduga pada tagihan akhir kami, membuat kami merasa tidak jujur dari pihak hotel dan sangat kecewa.;Harga;0
Sarapan sangat enak dengan stasiun telur, buah segar, telur rebus daging pancake atas permintaan.;Sarapan;1
Pertama datang seorang karyawan sederhana, yang saat itu manajer, sangat meminta maaf, menawarkan untuk mengganti kamar saya.;Staf;1
Makanan di sini sangat enak, dengan porsi yang pas dan rasa yang sangat lezat.;Sarapan;1
Untuk harganya, sangat terjangkau, namun memberikan fungsi dasar yang dibutuhkan sebagian besar pelancong kamar bersih, staf sopan, sarapan yang memadai, wifi, kolam renang, dll.;Harga;1
Butuh 30 menit ke pantai.;Lokasi;0
Kamar ganti dan pancuran di dekat kolam renang sangat kotor dan jorok, lantainya becek dan tempat sampahnya penuh.;Kolam Renang;0
Dua kamar tidur, dua kamar mandi, banyak ruang untuk menyebar.;Kamar;1
Papan petunjuk arah di dalam hotel sangat minim dan membingungkan, saya sering tersesat saat mencari fasilitas hotel.;Hotel;0
Kami berada di lantai 3 jadi kami jauh lebih baik ... sampai pagi tiba.;Kamar;1
Hotel ini terlalu bising, kami terus-menerus mendengar suara-suara dari koridor dan kamar sebelah sepanjang malam, sulit tidur nyenyak.;Hotel;0
Mungkin jika saya pergi ke Bali lagi, saya akan tinggal di sini lagi.;Hotel;1
Harga yang tertera di aplikasi pemesanan ternyata belum termasuk pajak dan biaya layanan yang jumlahnya cukup signifikan.;Harga;0
Satu -satunya perbaikan yang saya inginkan adalah tentang informasi tur, mungkin beberapa brosur di lobi sehingga Anda dapat memesan dengan bantuan staf resepsi.;Layanan;1
Staf hotel ini sangat cepat dan efisien dalam memberikan pelayanan, membuat kami merasa sangat dihargai.;Staf;1
Harga minuman di bar kolam renang sangat mahal, harganya hampir tiga kali lipat dari harga normal di luar.;Harga;0
Penerbangan kembali kami dari Bali dibatalkan dan Jetstar mengatur menginap malam tambahan dibayar penuh di Quest Hotel.;Hotel;1
Tapi kamarnya benar -benar nyaman ... kamar mandi bersih ini yang paling penting, karena saya tidak suka jorok, kasurnya juga nyaman, meskipun bantal agak keras.;Kamar;1
Staf di hotel ini benar-benar luar biasa, mereka sangat membantu dan sangat memperhatikan kebutuhan kami.;Staf;1
Tidak ada inisiatif dari staf untuk menyelesaikan masalah, mereka hanya saling melempar tanggung jawab satu sama lain tanpa ada solusi.;Staf;0
Kualitas pelayanan staf sama sekali tidak mencerminkan harga premium yang dibayarkan untuk menginap di hotel mewah ini.;Harga;0
Pasti akan tinggal lagi jika kita pernah mengunjungi Kuta lagi.;Hotel;1
Cintai warna ungu dan sangat unik yang datang dengan sebagian struktur bangunan.;Hotel;1
Sarapan berlimpah.;Sarapan;1
Luar dan sekitarnya hotel tampak seolah -olah itu adalah proyek konstruksi yang tidak lengkap. Jadi itu adalah penemuan yang cukup tersembunyi.;Hotel;0
Tempat itu juga menjanjikan bus antar -jemput ke pantai yang salah.;Layanan;0
Sebagai pesta pernikahan, kami memesan beberapa kamar selama 3 hari awal, tetapi sangat senang dengan pencarian yang kami lalui selama 8 hari.;Hotel;1
Anda dapat berjalan sekitar 10 menit atau kurang dari 3 taksi ...;Lokasi;1
Ada juga supermarket raksasa yang dibuka hingga sekitar jam 9 malam di dekatnya, tepat di belakang hotel.;Lokasi;1
Tetapi. Di dalamnya sangat luas !!;Kamar;1
Ketersediaan kursi berjemur di area kolam renang sangat terbatas.;Fasilitas;0
Harga sarapan tambahan sangat mahal jika tidak termasuk dalam paket kamar, dengan kualitas makanan yang sangat biasa saja.;Harga;0
Staf sama sekali tidak menunjukkan inisiatif untuk membantu saat melihat saya kesulitan membawa beberapa koper sekaligus.;Staf;0
Lokasi untuk dua orang bagus jika Anda menyewa sepeda motor seperti yang kami lakukan. Pantai berjarak 5 menit berkendara, Legian Street kurang dari 3 menit dan pusat perbelanjaan sekitar 10 menit berkendara.;Lokasi;1
Kamar yang kami miliki adalah sebuah studio dan sekitar 50AUD.;Kamar;1
Layanan kamar sangat mengecewakan, pesanan kami sering kali salah atau datang terlambat.;Layanan;0
Alamat hotel sulit ditemukan oleh aplikasi peta dan layanan taksi online, seringkali mereka salah berhenti di lokasi lain.;Lokasi;0
Ada banyak toko dll dalam jarak berjalan kaki.;Lokasi;1
Layanan yang baik seperti panggilan taksi, sewa mobil, dan saya pikir itu memiliki tempat yang strategis.;Layanan;1
Saya melihat ada serangga kecil di dalam salad buah yang disajikan saat sarapan, menunjukkan kurangnya kebersihan.;Sarapan;0
Hal yang saya bisa salah adalah mereka membutuhkan bantal yang lebih lembut.;Kamar;0
Namun, pacar saya dan saya menemukan bahwa pantai itu agak berjalan kaki! Butuh sekitar 20 menit untuk sampai ke sana.;Lokasi;0
Layanan kebersihan kamar sangat tidak memuaskan, kamar hanya dirapikan seadanya dan lantai masih terasa kotor dan berdebu.;Layanan;0
Layanan di sini sangat cepat dan profesional, membuat kami merasa sangat dihargai sebagai tamu.;Layanan;1
Hotel ini baru dan berkilau, didekorasi dengan sangat selera, dan benar -benar membawa Anda pergi ke oasis yang tenang dan santai di tengah kota.;Hotel;1
Kolam renang memiliki aturan jumlah handuk maksimal per orang, sangat merepotkan jika butuh lebih dari satu.;Kolam Renang;0
Staf di restoran tidak sigap mengisi ulang makanan yang sudah habis, banyak nampan yang dibiarkan kosong untuk waktu yang lama.;Sarapan;0
Pokoknya kamar memiliki TV, AC WiFi besar, handuk, sikat gigi, sabun, sampo, dan cuci tubuh serta kamar yang aman dan kopi.;Kamar;1
Hotel ini sangat nyaman dan terletak di lokasi yang sangat strategis di Kuta, dekat dengan pantai dan berbagai tempat wisata.;Hotel;1
Makanan, terutama, nasi goreng enak, juga mereka memiliki beberapa menu untuk memenuhi keranjang roti Anda saat sarapan.;Hotel;1
Ini adalah sarapan gaya prasmanan dengan makanan Indonesia yang ditawarkan tetapi ada juga dudukan pancake dan koki yang akan membuat Anda telur gaya apa pun yang Anda inginkan.;Sarapan;1
Layanan ini hebat- stafnya sangat ramah dan membantu. Dan mereka mengingat nama Anda. Mereka benar -benar luar biasa!;Staf;1
Kami merasa sangat dihargai berkat layanan yang luar biasa dari staf hotel ini, mereka membuat kami merasa seperti keluarga.;Staf;1
Poin bagus untuk hotel adalah mereka memiliki multi-plug yang ditetapkan ke outlet listrik mereka di Kamar, yang menurut saya sangat pintar dan sangat membantu para pelancong.;Fasilitas;1
Harga yang ditawarkan melalui telepon lebih mahal dibandingkan harga yang tertera di aplikasi pemesanan online pada saat yang sama.;Harga;0
Harga untuk kopi di lobi hotel lebih mahal daripada di kedai kopi ternama, padahal rasanya sangat standar dan biasa.;Harga;0
Hotel ini bersih, memiliki staf yang luar biasa yang selalu tersenyum dan sangat membantu!;Hotel;1
Ini juga dekat dengan tempat -tempat wisata di Bali.;Lokasi;1
Selimut yang disediakan di kamar sangat tipis dan terasa gatal, kualitasnya sangat buruk dan tidak nyaman.;Kamar;0
Hotel ini juga menawarkan kegiatan tamu, seperti tarian Bali, origami handuk, pelajaran bahasa, kunjungan kuil, dll. Sayangnya kami tidak punya waktu untuk menyesuaikan ini, tetapi saya pikir ini adalah tambahan yang bagus.;Fasilitas;1
Hotel ini menyediakan layanan bus antar -jemput gratis ke Legian Beach dan untuk Discovery Mall jika Anda memesan terlebih dahulu.;Layanan;1
Saya mencoba memesan room service, tetapi staf yang menerima telepon terdengar tidak sabar dan terburu-buru menutup telepon.;Staf;0
Kolam renang memiliki peraturan yang sangat ketat dan tidak masuk akal, seperti larangan menggunakan mainan tiup.;Kolam Renang;0
Layanan internet Wi-Fi di kamar sangat tidak stabil, koneksinya sering putus-sambung setiap beberapa menit sekali.;Layanan;0
Kedalaman kolam tidak diberi tanda dengan jelas, ini bisa berbahaya bagi orang yang tidak bisa berenang atau anak-anak.;Kolam Renang;0
Di sekitar area ada beberapa restoran, tidak terlalu bagus.;Lokasi;0
Saya ingin melihat area ditingkatkan sebelum saya memilih untuk tinggal di sini lagi.;Hotel;1
Kamar di hotel ini tidak sesuai dengan harapan kami. Tempat tidurnya kurang nyaman dan kamar mandi terlihat kurang terawat.;Kamar;0
Hotel ini berada di gang sempit yang sulit diakses oleh mobil, sopir taksi online seringkali menolak pesanan ke tujuan ini.;Lokasi;0
Lokasi di tengah kota dekat dengan lokasi kerja saya, membuatnya lebih mudah bagi saya.;Lokasi;1
Saya mencoba menegosiasikan harga untuk grup besar, tetapi pihak hotel sama sekali tidak memberikan penawaran yang menarik.;Harga;0
Kolam renang dingin dan tidak mendapatkan sinar matahari yang cukup, sehingga airnya selalu dingin.;Kolam Renang;0
Silakan pesan langsung melalui situs web mereka jaminan harga terbaik secara online, karena akan mendapat diskon 10 dari tarif harian normal.;Harga;1
Kami disambut di meja depan oleh staf yang sangat ramah dan ditawari minuman selamat datang yang bagus.;Staf;1
Tetapi pada hari kedua rasanya asin untuk menu prasmanan.;Sarapan;0
Hari berikutnya di sore hari setelah kami kembali ke hotel, saya mengetahui bahwa mereka hanya meletakkan selembar kertas pada sakelar listrik sehingga AC bekerja dari pagi hingga sore saat kami berada di luar.;Layanan;0
Layanannya sangat baik, stafnya sangat baik, mereka menyapa semua orang dengan senyum ...;Layanan;1
Pada akhirnya, kami menjadi lebih buruk dan salah, jadi kami kembali ke hotel dan bertanya kepada meja depan, yang mengatakan itu ada di sini.;Layanan;0
Kolam renang airnya sangat dingin seperti es, tidak mungkin untuk dinikmati kecuali cuaca sangat panas.;Kolam Renang;0
Tirai di kamar saya tidak cukup tebal (bukan tipe blackout), sehingga kamar menjadi sangat terang di pagi hari.;Kamar;0
Petunjuk arah di dalam hotel sangat membingungkan, desain koridornya seperti labirin dan saya sering tersesat mencari kamar.;Hotel;0
Kondisi kamar sangat mengecewakan, sprei dan sarung bantal terlihat kotor serta banyak noda yang membuat saya tidak nyaman untuk tidur.;Kamar;0
Semua makanan enak dan siap.;Hotel;1
Kamar -kamarnya besar, dengan semua yang Anda butuhkan untuk tinggal di Bali, tidak memiliki beberapa dekorasi atau sentuhan Bali.;Kamar;1
Mereka senang melayani permintaan kami.;Staf;1
Jika ini adalah perjalanan pertama Anda ke Bali, tempat ini tidak disarankan.;Hotel;0
Jika Anda berjalan menghabiskan 15 menit ke Pantai Kuta.;Lokasi;1
Namun, kamar yang diusulkan lebih kecil dan kelas yang sama.;Kamar;0
Kami mencoba semua fasilitas layanan kamar cepat dan efisien, spa yang santai dan mewah, kolam renang yang lebih baik digunakan di pagi hari saat matahari muncul, makan malam di restoran dengan harga terjangkau, serta bus antar-jemput gratis ke pantai dan pusat perbelanjaan yang selalu tepat waktu.;Fasilitas;1
Hotel ini sendiri adalah hotel yang tampak modern dengan skema warna yang bagus - banyak kamar dan sepertinya pernah sangat populer.;Hotel;1
Lalu saya bertanya dengan marah apakah saya sudah mendaftar. Saya bilang tidak, jadi dia menarik saya keluar dari mobil dan mengatakan banyak hal yang tidak bisa saya mengerti.;Layanan;0
-Restoran yang terpasang menyediakan banyak jenis makanan. Bahkan telur mereka menyediakan 5 pilihan dan dimasak di tempat. Lo.;Hotel;1
Meminta hotel untuk menyemprotkan untuk mencegah nyamuk.;Layanan;1
Sarapan itu layak.;Sarapan;1
Harga makanan dan minuman di hotel ini dinaikkan secara tidak wajar, bahkan untuk sebotol air mineral.;Harga;0
Kolam renang di rooftop menawarkan pemandangan kota yang spektakuler saat matahari terbenam, benar-benar pengalaman yang tak terlupakan.;Kolam Renang;1
Pertama, kami telah sepenuhnya membayar biaya kamar, bahkan untuk hari checkout. Kami terkejut ketika orang ini benar -benar meminta kami untuk membayar biaya checkout yang terlambat. Benar -benar gila!;Layanan;0
Kolam renang tidak memiliki pancuran untuk bilas yang berfungsi dengan baik, airnya sangat kecil atau tidak keluar sama sekali.;Kolam Renang;0
Dipesan untuk 3 kamar, 2 ruang studio superior dan 1 untuk 3 na.;Kamar;1
Kolam renang terletak sangat jauh dari gedung utama hotel, saya harus berjalan kaki cukup lama untuk mencapainya.;Lokasi;0
Ada juga raksasa, hypermart dan beberapa kantor kecil dua toko.;Lokasi;1
Harga minuman di bar hotel sangat mahal, bahkan untuk minuman non-alkohol sekalipun, harganya tidak masuk akal.;Harga;0
Hotel mengenakan biaya 'pajak turis' yang tidak pernah disebutkan saat saya melakukan pemesanan online.;Harga;0
Hotel ini sedikit keluar dari Kuta, tetapi mereka memiliki bus antar -jemput gratis 5 kali sehari, atau taksi adalah Rp 20000 sekitar 2.;Lokasi;0
Dengan harga 50 per malam termasuk sarapan yang indah, nilai uang yang bagus.;Harga;1
Ada sebuah restoran di Layanan Situs Kamar hingga 11 PM, harga baik -baik saja.;Hotel;1
Secara keseluruhan nilai uang, pasti akan kembali lagi.;Harga;1
Hotel ini memiliki fasilitas yang kurang memadai, terutama area parkir yang sangat terbatas dan sulit ditemukan tempat parkir.;Fasilitas;0
Bukan pilihan pertama saya pada awalnya karena lokasi tetapi hotel ini adalah pemenang.;Hotel;1
Kolam renang terlihat kotor dengan banyak kotoran di dasarnya, sangat tidak mengundang untuk berenang.;Kolam Renang;0
Saya merasa bahwa hotel ini hanya mencoba memaksimalkan keuntungan tanpa mempedulikan kepuasan dan pengalaman tamu.;Harga;0
Ada campuran makanan lokal Indonesia dan barat pancake, wafel, crepes yang dibuat di tempat, telur dadartelur rebus yang dibuat sesuai pesanan.;Sarapan;1
Saya tidak akan merekomendasikan bagi keluarga dengan anak kecil untuk tinggal di sini karena saya tidak berpikir mereka akan menikmatinya.;Hotel;0
Staf tidak bisa menangani situasi darurat, saat ada tamu yang sakit, mereka terlihat panik dan tidak tahu harus berbuat apa.;Staf;0
banyak varietas.;Sarapan;1
Kolam renang sangat kotor, kami tidak berani menggunakannya sama sekali.;Kolam Renang;0
Ini adalah lokasi yang bagus hanya 15 menit berjalan kaki dari jalan utama Kuta.;Lokasi;1
Jika Anda tidak ingin berjalan -jalan, Anda dapat naik taksi atau bus antar -jemput juga.;Layanan;1
Keamanan yang sangat baik.;Hotel;1
Termasuk sarapan sebenarnya cukup bagus.;Sarapan;1
Sarapan sangat minim pilihan dan terasa hambar.;Sarapan;0
Tidak banyak di sekitar hotel tetapi taksi bluebird berharga 2 aus untuk membawa Anda ke bar pasar Kuta dll.;Lokasi;0
Pool - Bagus !!!!!;Kolam Renang;1
Saya dikenakan biaya untuk 'kehilangan' handuk yang sebenarnya tidak pernah saya ambil dari area kolam renang.;Harga;0
Kolam renang tidak bersih, ada banyak daun dan kotoran mengambang di air, sangat tidak higienis.;Kolam Renang;0
Staf di restoran terlihat sangat tidak terorganisir, pesanan saya datang tidak berurutan dan beberapa item terlupakan.;Staf;0
Staf reservasi membuat kesalahan pada tanggal pemesanan saya, dan mereka tidak mau mengakuinya meskipun saya punya bukti email.;Staf;0
Semua staf sangat membantu dan ceria.;Staf;1
Sarapan prasmanan tidak mewah seperti yang saya harapkan, tetapi baik -baik saja.;Sarapan;0
Berjalan kaki ke awal Jalan Jalan Main Street, dan sekitar 20 menit berjalan kaki ke klub malam.;Lokasi;1
Saya dikenakan biaya untuk item dari minibar yang tidak saya konsumsi, sepertinya sensornya rusak atau ada kesalahan.;Harga;0
Layanan hotel ini benar-benar membuat kami merasa sangat dihargai, staf sangat cepat tanggap.;Layanan;1
Pilihan menu sarapan untuk anak-anak sangat kurang, tidak ada sereal atau hidangan ramah anak lainnya yang tersedia.;Sarapan;0
Kami menyewa sepeda sehingga kami tidak perlu berjalan ke pantai yang cukup jauh.;Lokasi;0
"Koridornya sangat kedap suara, dan staf datang untuk mengetuk pintu dari jam 730 pagi untuk dibersihkan ingatlah untuk menempatkan ""jangan ganggu"" Anda.";Kamar;0
Memiliki penerbangan yang terlambat, dan staf dengan senang hati mengizinkan kami mandi dan disegarkan secara gratis.;Layanan;1
Harga untuk penyewaan mobil dan tur harian di meja depan terlalu mahal, orang akan lebih baik mengambil kesepakatan dari selebaran yang ditemukan di bandara.;Harga;0
Jika Anda mendapatkannya dengan harga yang bagus, lakukanlah.;Harga;1
Pilihan sarapan sangat sedikit dan rasanya hambar, tidak sepadan dengan harganya jika harus membayar ekstra.;Sarapan;0
Berikut adalah banyak wisatawan Asien - mereka tampaknya menikmati.;Hotel;1
Namun saya menemukan gadis yang memberi saya pijatan memang sangat profesional.;Staf;1
Adalah baik jika Anda hanya berniat tinggal di Bali untuk transit atau jika Anda memiliki mobil untuk perjalanan.;Hotel;1
Staf enggan membantu saya memesan taksi, mereka hanya menyuruh saya untuk mencari sendiri di luar hotel padahal sedang hujan deras.;Staf;0
Kami berada di lantai 2 jadi hanya mendengar sedikit kolam renang larut malam tidak banyak berteriak di pagi hari.;Hotel;1
Lokasi hotel berada di area yang sedang ada proyek pembangunan besar, sehingga sangat berisik dan berdebu setiap hari.;Lokasi;0
Kamar standar yang saya dapatkan sangat luas untuk ukuran hotel yang pernah saya kunjungi.;Kamar;1
